id,name,system_name
3635,На Урицкого 10А,KOT7
3642,На Амурском Бульваре 23,KHAB21
3644,СЦ (прием/выдача тяжелых грузов  LTL),MTN10
3646,На Мичурина 15   Пограничная,NKHD11
3653,На Белорусской  26,SAM154
3668,На Первомайской,ZLG2
3682,СЦ (прием/выдача тяжелых грузов  LTL),STR6
3691,На Мястровской  5,MIN43
3693,На Спартака  18,VAR3
3700,На проспекте Мира 19,ZNA7
3703,На Нижнем,ORN17
3704,На Киевской 6,TPS10
3705,На Адоратского,KZN7
3719,На М. Павлова 76,CHBK16
3727,На Интернациональной,RZN7
3737,Быковское шоссе 48,MBSH6
3747,На Складочной 1,MSK606
3768,4671 Постамат Халва,CHBK44
3770,На Декабристов,KZN4
3773,Лермонтовский пр-т.  6,MSK591
3781,На Каландаришвили  38,YAKT18
3782,На Форелевой  31,SCH104
3790,На Ленина  43,LKTS4
3794,На Народной  68к1,SPB311
3797,На Козбогарова  30,SSM2
3805,СИБАДИ,OMS34
3806,На Миклухо-Маклая  40соор1,MSK2263
3808,На Шокальского  33,MSK602
3814,На Короленко  1к8,MSK173
3834,3077 Постамат Халва,MSK1546
3839,Астраханская 10А,ZNA5
3844,Университет МВД,MSK279
3859,На 8 микрорайоне,ELT6
3868,На бульваре Цанова  6 стр.1,TVR59
3886,Сосновый Бор,PLK13
3900,На Советской  14,KUG5
3903,На Генерала Острякова  244  к.4,SVT22
3906,6150 Постамат Халва,PNZ50
3914,На Мира,VNG3
3918,На Коммунальной 48,PSK32
3921,На Глинки  17,PSHN14
3928,На Луначарского  44 стр 4,PTR32
3947,3177 Постамат Халва,MSK1554
3950,Большой бульвар,SKO1
3954,ПФО Отрожка КБ (нет приема/выдачи груза),VRN23
3967,На Нурмагамбетова  29,AST142
3969,СЦ (Нет приема/выдачи),YALT9
3973,На Бейвеля  33,CHEL19
3980,На Советов 12,KRA8
3983,Склад РМ и ФФ,SAM67
3985,На Матросова  8А,BRD7
3991,На Колхозной 14кА,VGL58
3992,На Ленина,KTU3
3994,На Бурова,BRK5
4000,На Косарева  43,SRK29
2945,ТЦ Радуга,ORN23
2947,На Коммунистической  3,LUK1
2953,На Сахалинской  9А,POR5
2960,На Сибирской  173,NIK10
2963,На Чкалова  124,YEKB294
2965,На Королева,GBK3
2974,На Менжинского  1А,INK1
2981,На Первомайском,RZN13
2985,На Терешковой,ORN6
2992,На Козловской  4,VLG42
3011,На Аманжола Болекпаева  12,AST146
3027,На Калинина 97,PNZ5
3028,На Ленина 21,NZHV17
3030,На Подлесной  43б,PRM179
3035,На Можайском шоссе  9,MSK2283
3046,На Московском,YARS4
3050,Ясенево,MSK31
3060,На Гагарина 3А,DMG5
3065,На Московской,KHAB19
3077,На Литейном 15,SPB289
3078,На Южной,CHRK6
3093,На Львовской,STR9
3114,Солнцево-Парк,MSK151
3127,На Краснолесья,YEKB62
3132,На 27 мкр.  85/1,AKT9
3142,На Фортунатовской 33/44,MSK600
3158,Голубые дали  25,SCH42
3167,На Строителей,BRN5
3184,1-й микрорайон  118А,POY2
3193,На Каширском пер. 53,BRO1
3201,На Лермонтова 8  ЖК Никольский,TYUM173
3208,Весёлое,SCH22
3209,На Кольцевой 14  мкр. Янтарный,BLSH61
3222,На Соснина  11,KIR12
3238,На Азина,PUL2
3239,На Ставского 57,VAS2
3249,На Д. Мальсагова 36,MAG1
3251,На Калинина  76,KSD203
3252,На Северном бульваре 3к1,MSK2329
3263,На Ленинградском  25,MRN2
3267,На Красного Знамени,VLK8
3274,На Тепличной 62/1  корп. 2,KSD235
3281,На Фрунзе  63,NSK156
3290,На Дружба Народов  4/2,AKS3
3302,5523 Постамат Халва,MSK2011
3310,На Федерации,ULN4
3313,На Ленинского Комсомола,VDN6
3318,На Шоссейной  99,SOV5
3319,На Кооперативной  47А,AVI1
3324,На Беляева 22,RND67
3339,На Куличенко,KUS1
3341,0629 Постамат Халва,MSK1845
3342,На Советской 13 А,SHC3
3346,На Архиерейской  5а,BLD76
3349,Бульвар Рокоссовского,MSK222
3352,На Турана  55/6,AST154
3380,На Центральной  16А,PRZH22
3388,Институтская на Технике,YUSKH3
3393,На Адмирала Серебрякова,NVR12
3394,2-я Вольская,NEK2
3395,На Советской 6,NOG2
3396,На Заводской  15,SPB333
3399,На Авиаконструктора Петлякова 5,MSK1071
3411,На Пирогова,RZN21
3422,4157 Постамат Халва,AST168
3431,На Рабочей,KYAKH1
3447,На Интернациональной  75Б,BEYE8
3452,На Еременко  89Б,RND10
3463,На Гагарина,SAF1
3484,На Менделеева 7/2,SMF39
3500,На Донской 90/1,SCH117
3510,На Александры Монаховой,KAM3
3527,На Вернадского 105к2,MSK134
3530,На Ленина 133,KUK4
3533,На Шоссейной 66,NOV36
3535,На Победы,DED2
3565,На Бульваре Строителей  53,KEM104
3587,На Кирова  31,KOM2
3596,СЦ (приема/выдачи нет),VRN12
3609,На набережной Северной Двины  24,ARX4
3615,На Бурковском проезде 48к2,KRL56
3616,На Чапаева 52,SML15
3617,На Советской  2-а,KAN6
3639,На 8-ой Воздушной Армии,VLG5
3641,0826 Постамат Халва,PLK59
3657,На Новопесчаной 8к1  Сокол,MSK1215
3675,На Профсоюзной 103А,MSK2282
3678,На Ноксинском спуске  10,KZN268
3694,На Соборном,RND49
3696,На Северной,KIR1
3699,Энергомаш-Спартак,BLD15
3711,На Войкова,KUL1
3731,БСМП,KSK22
3740,На проспекте Ленина 38  Спутник,VLZH10
3745,4263 Постамат Халва,MSK2236
3746,6285 Постамат Халва,MSK1988
3750,На Евгения Савкова  35,YEKB94
3754,Хромова,TVR14
3760,На 40 лет Октября  23/1,LIS4
3761,На Лепсе 58,KRV18
3774,На Льва Толстого,BRO2
3789,Стахановская,MSK133
3813,На Малой Бухарестской 12  стр.1,SPB1091
3815,Пять углов,SPB169
3827,На Автозаводской 30,PRM174
3835,На Московской 97,NSK46
3843,На Аврова 10,PET31
3857,На Георгиевском шоссе 1-ый километр  6,PTG22
3860,На Валовой  27,SPD5
3882,Бердск,BRD1
3897,На Гражданской  16а,UGL1
3898,На Софьи Перовской,AST27
3902,На Морской  10,MOR1
3908,На Мичуринском 16,MSK1005
3919,На Писателя Маршака 6,VRN116
3929,На Войкова 20,SCH100
3943,ТЦ Восточно-Кругликовский,KSD36
3945,На Ленина,DMG3
3958,На Пришвина  3Г,MSK408
3979,На Садовом  3,OZE1
3981,На Маршала Лосика  31,MIN52
3996,Пл. Победы  1,KLG30
4003,Адлер (На Авиационной),SCH17
4012,На Косарева 103А,OMS39
4015,На 10-й Советской/Дегтярной 39,SPB288
4215,На Шенягина 52,POL4
4223,На Журинской 80/2,NSK82
4227,На 10 Пятилетки  6а,ANN2
4229,На Новорогожской  15,MSK555
4248,На Гайсина  2Б,OSI1
4249,На Октябрьской,PRV1
4260,На Московской,ORL11
4261,На Шогенова  4,NLCH16
4273,На Заводской  6,SEV6
4283,Визит,KSD57
4284,На Калинина 121,LBS5
4286,Перловка,MTSHCH1
4293,На Луначарского  38,NOV16
4324,Композиторов,SPB101
4335,4876 Постамат Халва,MSK1532
4336,На Большой Красной  64,KZN65
4339,На Гагарина 9,PNZ29
4343,На Цюрупы,UFA25
4364,На Козуева 71,KST26
4372,На Ульяновской  197/6,KHAB62
4375,На Конёнкова 13с2,MSK2384
4381,На Ткачей  7,KST17
4403,На Вавилова  57/104,RND46
4458,На Солнечной,MOK2
4473,На Ленина,GLV3
4479,На Складочной  1с1,MSK2320
4481,На Гончарова  50,POS1
4484,5667 Постамат Халва,RND128
4486,На Ленина 78,TRU4
4490,На Совхозной 1В,KLD16
4493,0713 Постамат Халва,SPB916
4503,2135 Постамат Халва,NVR28
4506,Гусинобродское шоссе,NSK43
4528,На Комсомольской 5А,SLO1
4529,На Сергеева,IRK14
4550,На Кольцова,ARS2
4551,На Смазчиков  3,YEKB345
4552,5274 Постамат Халва,VBR16
4557,На 50 лет Октября,CHUN1
4572,На Ульянова  2,BRK80
4578,Горячеключевская,KSD41
4580,Брехово  83,BRE7
4588,Малый  82,SPB48
4598,На Генерала Белова,MSK349
4604,На Украинской 70А,MIV3
4617,На Площади Героев  1,KIZ9
4624,Пр-т Парковый,PRM35
4625,3535 Постамат Халва,DLP38
4628,На Ефремова 78,ULN24
4633,На Калинина 9,PNZ24
4646,На Евгения Савкова 35,YEKB367
4647,На Правды  20,KIN3
4661,На микрорайоне Нурсая  63,ATY9
4665,На Школьной,IVT3
4680,На Луговой,VLK16
4681,На Старых Большевиков 3А,YEKB88
4684,6418 Постамат СДЭК,ELT8
4688,На Доронина 19,KHMS2
4692,На Свердлова 32,OKT1
4696,6662 Постамат СДЭК,KSK76
4703,На Прямицына  39,VKHU1
4716,На 50-летия ВЛКСМ  13,CHEL41
4717,На Правды  8,KLP4
4720,На Гвардейской  3к1,MSK2355
4721,На Антонова-Овсеенко 25  корп. 1,SPB547
4724,3420 Постамат Халва,SML24
4728,На Калинина  18,KSK28
4737,На Гая 16,YERE7
4738,На Проспекте Победы,KUR14
4748,На Ленина  63,MGN10
4757,Меридианная,KZN50
4769,На Загородной 5  ЖК Александрия,PSK29
4772,На Ленина 51,KRP8
4775,СЦ (нет приема/выдачи груза),KVR6
4783,На Спиридонова  16,SEG1
4791,На Советской Армии,MGN9
4799,Белозерная,KSD19
4804,На Партизанской 201,BRN105
4806,На Ленина,BLSH3
4810,БК Червишевский тракт,TYUM28
4811,Проспект Ленина,KRT1
4812,На Калинина,NVM2
4813,На Лунной,DMD9
4818,На Муравьева 3,IRK65
4825,На Центральном  28,OKT14
4829,7202 Постамат СДЭК,PRM165
4851,3459 Постамат Халва,MSK2221
4854,На Ленина,MRZ1
4855,На Измайловском шоссе 71к5,MSK43
4856,На Апанасенковской 12Б,STV58
4862,На Победы,SVT11
4891,На 2-м квартале  7,LYT11
4892,На Портовой  8,VAN1
4913,4073 Постамат Халва,PRM162
4928,50-лет Советской власти,GUS2
4955,На Гражданском проспекте,SPB9
4967,На Воровского 10,MTSHCH2
4985,На Петропавловской  62,PRM21
4988,На Курской,MSK300
5004,На Ропшинской 30  Чкаловская,SPB292
5012,На Северо-Западной  171,BRN36
5015,На Северном,VLG49
5021,На Южной,CHNM1
5041,На Красноармейской  16А,SEV1
5044,3813 Постамат Халва,IZHV35
5059,1764 Постамат Халва,VRN106
5067,На пл. Калинина,NSK5
5081,На Бисертской 4В,YEKB283
5084,На Вернадского 14А,MSK2364
5090,На Гарькавого,SPB158
5119,На пер. Ташенова 1,AST42
5139,На проспекте Ленина 71  Автовокзал,SUR67
5166,На Ленина  9,BSL1
5177,Академическая,MSK50
5186,На Советской 62,MUZ1
5190,На Ивана Сусанина  65-А,SOF3
5198,На 26 Бакинских комиссарах 10А,KSK156
5213,Андреевка,ZLN9
5223,На Буммашевской 5Б,IZHV45
5224,На Ленинской,BUN1
5241,На Бульваре Кикоина,NUS4
